ESQUEMA	SUMARY	CAUSA EFECTO	CRITICIDAD	DETECTADO POR	DETECTADO EN CICLO	DETECTADO EN RELEASE	VERSION OBJETIVO	DETECTADO EN FECHA	ENTORNO	ESTATUS	TIPO DE DEFECTO	ID DE EXCEPCIONES	
IWXP	 Summary: Ancho de campos de texto	APLICACIÓN	Baja	 99gu7915	01.00.04.00	01.00.04.00		25/10/2022	Preexplotación L1	New	Usabilidad		
IWXP	 Summary: java.lang.ArrayIndexOutOfBoundsException en el servicio IWXP0001	APLICACIÓN	Alta	 99GU8248	01.00.06.00	01.00.06.00		24/11/2022	Producción	New	Funcional		
IWXP	 Summary: NumberFormatException en servicio IWXP0001	APLICACIÓN	Alta	 99gu9589	01.00.06.00	01.00.06.00		29/11/2022	Producción	New	Funcional		
IWXP	 Summary: NullpointerException en el servicio IWXP0001	APLICACIÓN	Alta	 99gu9589	01.06.00.05	01.06.00.05		10/01/2023	Producción	New	Funcional		
IWXP	 Summary: Se produce excepción al permanecer unos minutos sin interacción con la aplicación.	APLICACIÓN	Alta	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	03/10/2022	Preexplotación L1	Rejected	Funcional	96830287	
IWXP	 Summary: Falta de validación de campos.	APLICACIÓN	Media	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	04/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Campos no muestran la información esperada.	APLICACIÓN	Media	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	05/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Calendario desplegado impide visualización.	APLICACIÓN	Baja	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	13/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Se produce excepción al consultar un parte con estado erróneo.	APLICACIÓN	Alta	 99gu9688	01.00.04.00	01.00.04.00	01.00.04.00	17/10/2022	Preexplotación L1	New	Funcional	96970478	
IWXP	 Summary: Faltas de ortografía y gramática.	APLICACIÓN	Alta	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	04/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Criterio 4.1.1 - Procesamiento: Attribute refidioma not allowed on element span at this point.	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 4.1.1 - Procesamiento: Bad value group for attribute role on element input.	APLICACIÓN	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.00.04.00	04/10/2022	Preexplotación L1	Rejected	Accesibilidad		
IWXP	 Summary: Criterio 4.1.1 - Procesamiento: The aria-labelledby attribute must point to an element in the same document.	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 4.1.1 - Procesamiento: Element p not allowed as child of element dl in this context. (Suppressing further errors from this subtree.)	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 1.4.3 - Contraste mínimo: Pasos de formulario con un contraste muy bajo	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintáctico en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en bootstrap.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en jquery-ui.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	" Summary: Información errónea en campo ""Contingencia""."	APLICACIÓN	Media	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	10/10/2022	Preexplotación L1	Rejected	Funcional		
IWXP	 Summary: Se produce excepción tras realizar búsquedas con datos combinados.	APLICACIÓN	Alta	 99gu9117	01.00.04.00	01.00.04.00	01.00.04.00	14/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Ancho de campos de texto	APLICACIÓN	Baja	 99gu7915	01.00.04.00	01.00.04.00		25/10/2022	Preexplotación L1	New	Usabilidad		
IWXP	 Summary: Se produce excepción al informar cadena de caracteres longitud elevada.	APLICACIÓN	Alta	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	30/09/2022	Preexplotación L1	New	Funcional	96861745	
IWXP	 Summary: Opciones de campo desplegable no se visualizan completas.	APLICACIÓN	Baja	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	03/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Errores de maquetación.	APLICACIÓN	Alta	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	03/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Criterio 3.3.2 - Etiquetas o instrucciones: Role sin aria-label o aria-labelledby asociado	APLICACIÓN	Alta	 99gu7918	01.00.04.00	01.00.04.00	01.06.00.02	04/10/2022	Preexplotación L1	Heredado	Accesibilidad		
IWXP	 Summary: Se produce excepción al realizar una búsqueda que no retorne resultados.	APLICACIÓN	Alta	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	05/10/2022	Preexplotación L1	New	Funcional	96833173	
IWXP	 Summary: Checkbox no se limita a su casilla.	APLICACIÓN	Media	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	10/10/2022	Preexplotación L1	Rejected	Funcional		
IWXP	 Summary: Se permite realizar varias bajas médicas para un mismo ciudadano.	APLICACIÓN	Media	 99gu9531	01.00.04.00	01.00.04.00	01.00.04.00	11/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Se permite dar un alta con una fecha de baja que no es la correcta.	APLICACIÓN	Alta	 99gu9117	01.00.04.00	01.00.04.00	01.00.04.00	13/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: Se permite realizar búsqueda sin informar campos obligatorios.	APLICACIÓN	Media	 99gu9117	01.00.04.00	01.00.04.00	01.00.04.00	13/10/2022	Preexplotación L1	New	Funcional		
IWXP	 Summary: SQLSyntaxErrorException en el servicio IWXP0001	APLICACIÓN	Alta	 99gu8248	01.00.04.00	01.00.04.00		18/10/2022	Producción	New	Funcional		
IWXP	 Summary: Texto confuso botón principal	APLICACIÓN	Baja	 99gu7915	01.00.04.00	01.00.04.00		25/10/2022	Preexplotación L1	New	Usabilidad		
IWXP	 Summary: NullpointerException en el servicio IWXP0001	APLICACIÓN	Alta	 99gu8248	01.00.06.00	01.00.06.00		29/11/2022	Producción	New	Funcional		
KWXX	 Summary: Criterio 1.4.10 - Reflow: Ausencia de media-queries, CSS Grid o Flexbox	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 2.4.6 - Encabezados y etiquetas: Encabezados H1 sin contenido	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 1.3.1 - Información y relaciones: Error al deshabilitar CSS	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 1.3.1 - Información y relaciones: Elemento <input> que carece de una etiqueta que identifique su finalidad.	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 1.3.1 - Información y relaciones: Label vacio	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 1.3.1 - Información y relaciones: Elemento <select> que carece de una etiqueta que identifique su finalidad.	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 3.3.2 - Etiquetas o instrucciones: Inputs sin información asociada	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 3.3.2 - Etiquetas o instrucciones: Establecer campos obligatorios	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: Criterio 4.1.1 - Procesamiento: IDs duplicados	APLICACIÓN	Alta	 99gu7918	01.10.01.01	01.10.01.01	01.10.01.01	26/01/2022	Preexplotación Inestable	New	Accesibilidad		
KWXX	 Summary: XSS Reflected	APLICACIÓN	Alta	 99gu6290	01.10.00.03	01.10.00.03	01.10.01.02	22/11/2021	Preexplotación Inestable	Closed	Vulnerabilidad		
KWXX	 Summary: Estado de los enlaces seleccionados	APLICACIÓN	Media	 99gu6908	01.10.01.02	01.10.01.02	01.10.01.02	09/02/2022	Preexplotación Inestable	New	Usabilidad		
KWXX	 Summary: Indicar paginación y número de resultados al usuario	APLICACIÓN	Baja	 99gu6908	01.10.01.02	01.10.01.02	01.10.01.02	11/02/2022	Preexplotación Inestable	New	Usabilidad		
KWXX	 Summary: Estructura y organización del contenido de las pantallas	APLICACIÓN	Baja	 99gu6908	01.10.01.02	01.10.01.02	01.10.01.02	09/02/2022	Preexplotación Inestable	New	Usabilidad		
KWXX	 Summary: Ampliar el área pulsable en enlaces y botones	APLICACIÓN	Baja	 99gu6908	01.10.01.02	01.10.01.02	01.10.01.02	10/02/2022	Preexplotación Inestable	New	Usabilidad		
KWXX	 Summary: Selección de las pestañas del submenú	APLICACIÓN	Baja	 99gu6908	01.10.01.02	01.10.01.02	01.10.01.02	09/02/2022	Preexplotación Inestable	New	Usabilidad		
KWXX	 Summary: XSS Reflejado campo Fecha	APLICACIÓN	Alta	 99gu8509	01.10.01.02	01.10.01.02	01.10.01.03	10/02/2022	Preexplotación L1	Closed	Vulnerabilidad		
KWXX	 Summary: KWXX-corea Tiempo medios de respuesta en aumento	APLICACIÓN	Alta	 99gu6931	01.10.00.03	01.10.00.03		19/11/2021	Preexplotación Inestable	Fixed	Rendimiento		
KWXX	 Summary: KWXX-corea Tiempo medios de respuesta en aumento	APLICACIÓN	Baja	 99gu6931	01.10.01.01	01.10.01.01		27/01/2022	Preexplotación Inestable	New	Rendimiento		
NRXX	 Summary: Criterio 1.3.1 – Información y Relaciones: Existen SELECT con muchas opciones no agrupadas mediante elementos OPTGROUP.	APLICACIÓN	Alta	 99gu6291	01.08.00.02	01.08.00.02		14/06/2021	Preexplotación L1	Closed	Accesibilidad		
NRXX	 Summary: Criterio 1.3.1 – Información y Relaciones: Estilos incluidos en HTML	APLICACIÓN	Alta	 99gu6291	01.08.00.02	01.08.00.02		14/06/2021	Preexplotación L1	Closed	Accesibilidad		
NRXX	 Summary: Selección del checkbox no se limita a su casilla.	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	15/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Ejecución de ficheros maliciosos	APLICACIÓN	Media	 99gu6290	01.08.00.02	01.08.00.02	01.08.01.01	16/06/2021	Preexplotación Inestable	Closed	Vulnerabilidad		
NRXX	 Summary: Aumentar alto de las cajas de texto	APLICACIÓN	Baja	 99gu7915	01.08.00.02	01.08.00.02		28/06/2021	Preexplotación L1	New	Usabilidad		
NRXX	 Summary: Criterio 1.4.10 – Reflow: Doble scroll	APLICACIÓN	Alta	 99gu6291	01.08.00.02	01.08.00.02	01.08.02.01	14/06/2021	Preexplotación L1	Heredado	Accesibilidad		
NRXX	 Summary: Error ORA-00060 detectado interbloqueo mientras se esperaba un recurso	APLICACIÓN	Alta	 99GU4675	01.08.00.02	01.08.00.02		15/06/2021	Preexplotación Inestable	Heredado	Rendimiento		
NRXX	 Summary: Se muestra mensaje de error que impide grabar solicitud.	APLICACIÓN	Alta	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.01	18/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Se pierde dato fijo 'Entidad' al validar información.	APLICACIÓN	Alta	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.01	22/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Se elimina ruta de documento al mostrarse mensaje de error.	APLICACIÓN	Baja	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	22/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Ancho de campos	APLICACIÓN	Baja	 99gu7915	01.08.00.02	01.08.00.02		28/06/2021	Preexplotación L1	New	Usabilidad		
NRXX	 Summary: Alineación en tablas	APLICACIÓN	Baja	 99gu7915	01.08.00.02	01.08.00.02		28/06/2021	Preexplotación L1	New	Usabilidad		
NRXX	 Summary: Paginado	APLICACIÓN	Baja	 99gu7915	01.08.00.02	01.08.00.02		28/06/2021	Preexplotación L1	New	Usabilidad		
NRXX	 Summary: Datos de Entrada Inválidos. Acceso a la asignación de categorías en terceros organismos.	APLICACIÓN	Alta	 99gu2977	01.08.01.01	01.08.01.01	01.08.02.01	24/11/2021	Preexplotación Inestable	Closed	Vulnerabilidad		
NRXX	 Summary: Incongruencia funcionalidad y documentación.	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	17/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Distancia entre enlaces o botones	APLICACIÓN	Baja	 99gu7915	01.08.00.02	01.08.00.02		28/06/2021	Preexplotación L1	New	Usabilidad		
NRXX	" Summary: Criterio 4.1.1 - Procesamiento:document type does not allow element ""FORM"""	APLICACIÓN	Alta	 99gu6291	01.08.01.01	01.08.01.01	01.08.01.03	19/11/2021	Preexplotación L1	Closed	Accesibilidad		
NRXX	" Summary: Criterio 4.1.1 - Procesamiento: document type does not allow element ""LEGEND"" here, assuming missing ""FIELDSET"" start-tag"	APLICACIÓN	Alta	 99gu6291	01.08.01.01	01.08.01.01	01.08.01.03	19/11/2021	Preexplotación L1	Closed	Accesibilidad		
NRXX	" Summary: Criterio 4.1.1 - Procesamiento: start tag for ""LEGEND"" omitted, but its declaration does not permit this"	APLICACIÓN	Alta	 99gu6291	01.08.01.01	01.08.01.01	01.08.01.03	19/11/2021	Preexplotación L1	Closed	Accesibilidad		
NRXX	 Summary: Criterio 3.3.2 – Etiquetas o instrucciones: Indicar formatos de formularios a completar	APLICACIÓN	Alta	 99gu6291	01.08.00.02	01.08.00.02	01.08.02.01	14/06/2021	Preexplotación L1	Heredado	Accesibilidad		
NRXX	 Summary: Error inesperado al pulsar URL en el detalle de la Normativa.	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.00.02	16/06/2021	Preexplotación L1	Rejected	Funcional		
NRXX	 Summary: Valor por defecto en campos de selección.	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	17/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Miga de pan	APLICACIÓN	Baja	 99gu7915	01.08.00.02	01.08.00.02		28/06/2021	Preexplotación L1	New	Usabilidad		
NRXX	 Summary: Datos de Entrada Invalidos. Control de acceso incorrecto.	APLICACIÓN	Alta	 99gu2977	01.08.02.01	01.08.02.01		26/09/2022	Preexplotación Inestable	New	Vulnerabilidad		
NRXX	 Summary: Criterio 4.1.1 – Procesamiento: Bad value CIRCULAR_124654_2015_PRUEBA NORMASS.doc?id=17033 for attribute href on element a: Illegal character in path segment: space is not allowed.	APLICACIÓN	Alta	 99gu7918	01.08.02.01	01.08.02.01	01.08.02.01	29/09/2022	Preexplotación L1	New	Accesibilidad		
NRXX	 Summary: Unificar barra de desplazamiento vertical en las listas de selección.	APLICACIÓN	Baja	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	16/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Maquetación de pantalla.	APLICACIÓN	Alta	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	18/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Faltas de ortografía y gramática incorrecta.	APLICACIÓN	Alta	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	18/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Longitud de campos editables	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	17/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Datos de Entrada Inválidos. Ejecución de acciones no permitidas sobre la información de terceros. Caso 1.	APLICACIÓN	Alta	 99gu2977	01.08.02.01	01.08.02.01		26/09/2022	Preexplotación L1	New	Vulnerabilidad		
NRXX	 Summary: Falsificación de peticiones de sitios cruzados (XSRF-CSRF).	APLICACIÓN	Alta	 99gu2977	01.08.02.01	01.08.02.01		26/09/2022	Preexplotación L1	New	Vulnerabilidad		
NRXX	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintáctico en estilos.min.css	APLICACIÓN	Alta	 99gu7918	01.08.02.01	01.08.02.01	01.08.02.01	29/09/2022	Preexplotación L1	New	Accesibilidad		
NRXX	 Summary: Se finaliza aplicación al abrir enlace de URL con formato erróneo.	APLICACIÓN	Alta	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	18/06/2021	Preexplotación L1	Closed	Funcional		
NRXX	 Summary: Ausencia y errores de tooltips.	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	15/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Validación en campo de naturaleza conocida.	APLICACIÓN	Alta	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	18/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Criterio 2.4.4 - Propósito de los enlaces: El texto de los enlaces es usado por duplicado para diferentes destinos.	APLICACIÓN	Alta	 99gu7918	01.08.02.01	01.08.02.01	01.08.02.01	29/09/2022	Preexplotación L1	New	Accesibilidad		
NRXX	 Summary: Ausencia de mensaje de error o mensajes.	APLICACIÓN	Media	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	15/06/2021	Preexplotación L1	Heredado	Funcional		
NRXX	 Summary: Homogeneizar la eliminación de contenido en campos editables.	APLICACIÓN	Baja	 99gu8294	01.08.00.02	01.08.00.02	01.08.01.03	15/06/2021	Preexplotación L1	Closed	Funcional		
PENS	 Summary: NullpointerException en el servicio PENS0002	APLICACIÓN	Alta	 99gu8248	04.00.01.00	04.00.01.00		17/03/2021	Producción	New	Funcional		
PENS	 Summary: Mensaje de Error al Solicitar Gestión	APLICACIÓN	Baja	 99gu6697	04.05.00.00	04.05.00.00		29/04/2021	Preexplotación Inestable	New	Rendimiento		
PENS	 Summary: pens.negocio.ng.exception.PensException en el servicio PENS0010	APLICACIÓN	Alta	 99gu8248	04.05.00.00	04.05.00.00		29/09/2021	Producción	New	Funcional		
PENS	 Summary: pens.negocio.ng.exception.PensHostException en servicio PENS0009	APLICACIÓN	Alta	 99gu7774	04.05.00.00	04.05.00.00		28/10/2021	Producción	New	Funcional		
PENS	 Summary: NullpointerException en el servicio PENS0002	APLICACIÓN	Alta	 99gu7774	04.05.00.00	04.05.00.00		03/08/2021	Producción	New	Funcional		
PENS	 Summary: Error al “Descargar Comprobante”	APLICACIÓN	Baja	 99gu6697	04.05.00.00	04.05.00.00		29/04/2021	Preexplotación Inestable	Closed	Rendimiento		
PENS	 Summary: NullpointerException	APLICACIÓN	Alta	 99gu7774	04.05.00.00	04.05.00.00		19/05/2021	Producción	New	Funcional		
PENS	 Summary: NullpointerException en el servicio PENS0006	APLICACIÓN	Alta	 99gu7774	04.05.00.00	04.05.00.00		17/12/2021	Producción	New	Funcional		
PENS	 Summary: XSS Reflected	APLICACIÓN	Alta	 99gu8509	04.07.00.00	04.07.00.00	04.14.00.04	16/02/2022	Preexplotación L1	Heredado	Vulnerabilidad		
PENS	 Summary: NullpointerException	APLICACIÓN	Alta	 99gu7774	04.11.00.00	04.11.00.00		19/04/2022	Producción	New	Funcional		
PENS	 Summary: pens.negocio.ng.exception.PensException en el servicio PENS0007	APLICACIÓN	Alta	 99gu9589	04.13.01.01	04.13.01.01		21/11/2022	Producción	New	Funcional		
PENS	 Summary: StringIndexOutOfBoundsException	APLICACIÓN	Alta	 99gu9589	04.13.01.01	04.13.01.01		10/10/2022	Producción	New	Funcional		
PENS	 Summary: com.softwareag.entirex.aci.BrokerException en el servicio PENS0002	APLICACIÓN	Media	 99gu8248	04.14.00.04	04.14.00.04		09/01/2023	Producción	New	Funcional		
PIMV	 Summary: Ausencia de mensajes o mensajes erróneos.	APLICACIÓN	Media	 99gu6677	04-nov	04-nov	17 - 18 -21- 24 - 25 - 28 Marzo	04/11/2021	Friends & Family	Heredado	Funcional		
PIMV	 Summary: Se envían varios códigos de referencia para una misma solicitud.	APLICACIÓN	Media	 99gu7677	8 - 11 Noviembre	8 - 11 Noviembre	8 - 11 Noviembre	08/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Se permiten fechas que no son coherentes.	APLICACIÓN	Alta	 99gu8490	8 - 11 Noviembre	8 - 11 Noviembre	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	08/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Criterio 1.3.1 - Información y relaciones. Información duplicada en las cabeceras de las tablas	APLICACIÓN	Alta	 99gu6908	3 - 4 - 7 - 10 - 11 - 14  Marzo	3 - 4 - 7 - 10 - 11 - 14  Marzo	3 - 4 - 7 - 10 - 11 - 14  Marzo	03/03/2022	Friends & Family	New	Accesibilidad		
PIMV	" Summary: Criterio 1.1.1 - Contenido no textual. Imagen decorativa con alt informado ""info icon"""	APLICACIÓN	Alta	 99gu6229	3 - 4 - 7 - 10 - 11 - 14  Marzo	3 - 4 - 7 - 10 - 11 - 14  Marzo	3 - 4 - 7 - 10 - 11 - 14  Marzo	03/03/2022	Friends & Family	New	Accesibilidad		
PIMV	 Summary: Falta de limitación de longitud en campos.	APLICACIÓN	Media	 99gu7677	04-nov	04-nov	17 - 18 -21- 24 - 25 - 28 Marzo	04/11/2021	Friends & Family	Heredado	Funcional		
PIMV	" Summary: Se realiza una conversión errónea del importe informado en ""Ingresos""."	APLICACIÓN	Alta	 99gu6677	25 - 26 - 29 Noviembre	25 - 26 - 29 Noviembre	25 - 26 - 29 Noviembre	29/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: El trato al usuario cambia de tú a usted en distintas pantallas.	APLICACIÓN	Media	 99gu7677	04-nov	04-nov	04-nov	04/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Criterio 1.4.10 - Reflow. Barra de progreso sin informacion númerica	APLICACIÓN	Alta	 99gu6229	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	25/02/2022	Friends & Family	New	Accesibilidad		
PIMV	 Summary: Se permite adjuntar ficheros vacíos en la documentación.	CONFIGURACIÓN	Media	 99gu7677	04-nov	04-nov	04-nov	04/11/2021	Friends & Family	New	Funcional		
PIMV	 Summary: Las peticiones de borrado de documentos fallan con HTTP 403.	APLICACIÓN	Alta	 99gu3289	04-nov	04-nov	04-nov	04/11/2021	Friends & Family	New	Funcional		
PIMV	 Summary: Al retroceder en las pantallas de la aplicación se elimina información de campos.	APLICACIÓN	Media	 99gu8294	04-nov	04-nov	04-nov	04/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Se pierde el nombre del usuario al acceder desde el borrador.	APLICACIÓN	Media	 99gu6766	15 - 18 Octubre	15 - 18 Octubre	15 - 18 Octubre	04/11/2021	Friends & Family	Rejected	Funcional		
PIMV	 Summary: No se muestra el importe de los bienes o propiedades.	APLICACIÓN	Alta	 99gu6766	15 - 18 Octubre	15 - 18 Octubre	15 - 18 Octubre	04/11/2021	Friends & Family	Rejected	Funcional		
PIMV	 Summary: Se muestran Tipos de vía para los que no se pueden informar el resto de datos obligatorios.	APLICACIÓN	Media	 99gu6677	8 - 11 Noviembre	8 - 11 Noviembre	27 - 30 Diciembre	10/11/2021	Friends & Family	Heredado	Funcional		
PIMV	 Summary: Falta de validación en número de soporte al acceder al borrador.	APLICACIÓN	Alta	 99gu6677	8 - 11 Noviembre	8 - 11 Noviembre	8 - 11 Noviembre	11/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Se muestra deshabilitada la funcionalidad de guardado de Solicitud.	APLICACIÓN	Media	 99gu6677	04-nov	04-nov	04-nov	04/11/2021	Friends & Family	Rejected	Funcional		
PIMV	 Summary: Botón Siguiente deshabilitado tras informar erróneamente el código de verificación.	APLICACIÓN	Alta	 99gu8294	04-nov	04-nov	04-nov	04/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Validación de campos de forma prematura.	APLICACIÓN	Media	 99gu7677	04-nov	04-nov	8 - 11 Noviembre	04/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Maquetación de pantallas.	APLICACIÓN	Alta	 99gu8294	04-nov	04-nov	17 - 18 -21- 24 - 25 - 28 Marzo	04/11/2021	Friends & Family	Heredado	Funcional		
PIMV	 Summary: Imposibilidad de realizar envío de solicitud con representante legal.	APLICACIÓN	Alta	 99gu7677	8 - 11 Noviembre	8 - 11 Noviembre	8 - 11 Noviembre	11/11/2021	Friends & Family	New	Funcional		
PIMV	 Summary: No se respeta el tipo de vía informado por el Ciudadano.	APLICACIÓN	Media	 99gu6677	25 - 26 - 29 Noviembre	25 - 26 - 29 Noviembre	25 - 26 - 29 Noviembre	29/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Se reciben 2 correos al enviar una solicitud.	APLICACIÓN	Media	 99gu8490	15 -18 Noviembre	15 -18 Noviembre	15 -18 Noviembre	15/11/2021	Friends & Family	New	Funcional		
PIMV	 Summary: No se realiza cierre de sesión tras tiempo de inactividad.	APLICACIÓN	Alta	 99gu6766	15 -18 Noviembre	15 -18 Noviembre	15 -18 Noviembre	15/11/2021	Friends & Family	Closed	Funcional		
PIMV	 Summary: Criterio 1.3.1 - Información y Relaciones. Falta etiqueta aria-label con nav en breadcrumbs	APLICACIÓN	Alta	 99gu6229	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	3 - 4 - 7 - 10 - 11 - 14 - 17 - 18 - 21 - 24 - 25 - 28 Febrero	28/02/2022	Friends & Family	New	Accesibilidad		
